DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1
6/6/2019,BRONX,10466,40.89016,-73.84261,"(40.89016, -73.84261)",STRANG AVENUE                   ,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/6/2019,BROOKLYN,11206,40.695656,-73.94685,"(40.695656, -73.94685)",,,903       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,BROOKLYN,11221,40.69821,-73.92406,"(40.69821, -73.92406)",STOCKHOLM STREET                ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,BROOKLYN,11232,40.653873,-74.008156,"(40.653873, -74.008156)",3 AVENUE                        ,39 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,MANHATTAN,10065,40.76416,-73.968895,"(40.76416, -73.968895)",PARK AVENUE                     ,EAST 61 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11373,40.731182,-73.871605,"(40.731182, -73.871605)",WETHEROLE STREET                ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11378,40.719624,-73.91132,"(40.719624, -73.91132)",RUST STREET                     ,GRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,,,40.666428,-73.93691,"(40.666428, -73.93691)",CARROLL STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,,,40.857166,-73.92824,"(40.857166, -73.92824)",FORT GEORGE HILL                ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.664402,-73.94823,"(40.664402, -73.94823)",NEW YORK AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.76684,-73.838264,"(40.76684, -73.838264)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.807713,-73.94132,"(40.807713, -73.94132)",WEST 127 STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.57864,-74.16954,"(40.57864, -74.16954)",,,2791      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11367,40.741043,-73.825134,"(40.741043, -73.825134)",MAIN STREET                     ,62 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.771576,-73.87616,"(40.771576, -73.87616)",94 STREET                       ,GRAND CENTRAL PARKWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Taxi
6/6/2019,BRONX,10454,40.801662,-73.91323,"(40.801662, -73.91323)",EAST 134 STREET                 ,WILLOW AVENUE,,2,0,0,0,0,0,2,0,Unsafe Speed,Sedan
6/6/2019,QUEENS,11377,40.748383,-73.90514,"(40.748383, -73.90514)",38 AVENUE                       ,58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,BROOKLYN,11208,40.66045,-73.86719,"(40.66045, -73.86719)",FLATLANDS AVENUE                ,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Box Truck
6/6/2019,,,40.833412,-73.85906,"(40.833412, -73.85906)",CROSS BRONX EXPRESSWAY          ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11210,40.633373,-73.94823,"(40.633373, -73.94823)",,,1538      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,BROOKLYN,11226,40.65319,-73.96622,"(40.65319, -73.96622)",PARKSIDE AVENUE                 ,PARADE PLACE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11201,40.68969,-73.99237,"(40.68969, -73.99237)",ATLANTIC AVENUE                 ,COURT STREET,,1,0,0,0,1,0,0,0,Passing Too Closely,Sedan
6/6/2019,QUEENS,11102,40.7697,-73.93273,"(40.7697, -73.93273)",30 DRIVE                        ,12 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Convertible
6/6/2019,MANHATTAN,10036,40.758865,-73.98488,"(40.758865, -73.98488)",,,1560      BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/6/2019,QUEENS,11434,40.65616,-73.76736,"(40.65616, -73.76736)",ROCKAWAY BOULEVARD              ,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,,,,SOUTHER BOULEVARD               ,MOSHOLU PARKWAY,,1,0,0,0,0,0,1,0,Other Vehicular,Pick-up Truck
6/6/2019,BROOKLYN,11201,40.691456,-73.98735,"(40.691456, -73.98735)",JAY STREET                      ,FULTON STREET,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11414,40.658566,-73.83203,"(40.658566, -73.83203)",101 STREET                      ,160 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11209,40.625282,-74.02634,"(40.625282, -74.02634)",,,427       82 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11365,40.741714,-73.78254,"(40.741714, -73.78254)",,,193-04    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,,,40.772415,-73.97874,"(40.772415, -73.97874)",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11101,40.753998,-73.94244,"(40.753998, -73.94244)",41 AVENUE                       ,21 STREET,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,QUEENS,11691,40.601322,-73.75788,"(40.601322, -73.75788)",GRASSMERE TERRACE               ,NEW HAVEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,BRONX,10469,40.879826,-73.83903,"(40.879826, -73.83903)",,,3436      EDSON AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/6/2019,BROOKLYN,11212,40.65951,-73.92369,"(40.65951, -73.92369)",,,260       EAST 93 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BROOKLYN,11216,40.680477,-73.95134,"(40.680477, -73.95134)",,,1228      FULTON STREET                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/6/2019,BROOKLYN,11218,40.63382,-73.97881,"(40.63382, -73.97881)",,,592       DAHILL ROAD                   ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11229,40.598843,-73.941605,"(40.598843, -73.941605)",,,3500      NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BROOKLYN,11249,40.71977,-73.96232,"(40.71977, -73.96232)",KENT AVENUE                     ,NORTH 6 STREET,,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Bike
6/6/2019,,,40.69448,-73.81006,"(40.69448, -73.81006)",101 AVENUE                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,,,,,,BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,BRONX,10466,40.879425,-73.84274,"(40.879425, -73.84274)",BOSTON ROAD                     ,WICKHAM AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/6/2019,,,,,,TRIBOROUGH BRIDGE               ,,,4,0,0,0,0,0,4,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11368,40.738815,-73.85073,"(40.738815, -73.85073)",,,109-37    SAULTELL AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10034,40.867817,-73.92363,"(40.867817, -73.92363)",WEST 204 STREET                 ,COOPER STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10128,40.778484,-73.94526,"(40.778484, -73.94526)",YORK AVENUE                     ,EAST 90 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Taxi
6/6/2019,QUEENS,11355,40.762062,-73.81589,"(40.762062, -73.81589)",149 STREET                      ,41 AVENUE,,1,0,1,0,0,0,0,0,Passing Too Closely,
6/6/2019,MANHATTAN,10013,40.71755,-73.99932,"(40.71755, -73.99932)",CANAL STREET                    ,BAXTER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,BROOKLYN,11234,40.61907,-73.93432,"(40.61907, -73.93432)",AVENUE P                        ,HENDRICKSON STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Sedan
6/6/2019,QUEENS,11101,40.734344,-73.935875,"(40.734344, -73.935875)",37 STREET                       ,STARR AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/6/2019,,,,,,BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.696556,-73.98091,"(40.696556, -73.98091)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bus
6/6/2019,,,40.745686,-73.97213,"(40.745686, -73.97213)",EAST 37 STREET                  ,QUEENS MIDTOWN TUNNEL EXIT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11212,40.656765,-73.91815,"(40.656765, -73.91815)",EAST 95 STREET                  ,WILLMOHR STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pick-up Truck
6/6/2019,,,40.764435,-73.72269,"(40.764435, -73.72269)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,BRONX,10461,40.85543,-73.855354,"(40.85543, -73.855354)",WILLIAMSBRIDGE ROAD             ,LYDIG AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11207,40.662704,-73.89712,"(40.662704, -73.89712)",,,510       RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11209,40.61323,-74.0333,"(40.61323, -74.0333)",,,9921      4 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11226,40.64677,-73.95206,"(40.64677, -73.95206)",ROGERS AVENUE                   ,TILDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
6/6/2019,MANHATTAN,10023,40.772415,-73.97874,"(40.772415, -73.97874)",CENTRAL PARK WEST               ,WEST 66 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11373,40.738514,-73.86846,"(40.738514, -73.86846)",54 AVENUE                       ,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11385,40.706795,-73.85933,"(40.706795, -73.85933)",78 AVENUE                       ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11434,40.66675,-73.779945,"(40.66675, -73.779945)",SOUTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10032,40.83813,-73.94389,"(40.83813, -73.94389)",,,91        FORT WASHINGTON AVENUE        ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,MANHATTAN,10013,40.721184,-74.00134,"(40.721184, -74.00134)",,,107       GRAND STREET                  ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,QUEENS,11357,40.793724,-73.82407,"(40.793724, -73.82407)",WHITESTONE EXPRESSWAY           ,6 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11364,40.74554,-73.7768,"(40.74554, -73.7768)",FRANCIS LEWIS BOULEVARD         ,58 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
6/6/2019,STATEN ISLAND,10301,40.63552,-74.09149,"(40.63552, -74.09149)",,,178       BRIGHTON AVENUE               ,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
6/6/2019,,,40.75537,-73.722244,"(40.75537, -73.722244)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.625916,-74.13452,"(40.625916, -74.13452)",,,1351      FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,BRONX,10455,40.813175,-73.89845,"(40.813175, -73.89845)",BRUCKNER BOULEVARD              ,LEGGETT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.658306,-73.95666,"(40.658306, -73.95666)",BEDFORD AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Armored Truck
6/6/2019,,,40.58398,-73.96572,"(40.58398, -73.96572)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.823387,-73.88034,"(40.823387, -73.88034)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,,,,,,EAST 37 STREET                  ,TUNNEL EXIT STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,,,,,,HORACE HARDING EXPRESSWAY       ,UTOPIA PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,BROOKLYN,11220,40.642025,-74.011246,"(40.642025, -74.011246)",,,569       54 STREET                     ,1,0,1,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BRONX,10459,40.824333,-73.892586,"(40.824333, -73.892586)",,,1049      WESTCHESTER AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11204,40.615185,-73.98367,"(40.615185, -73.98367)",65 STREET                       ,21 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
6/6/2019,,,,,,88 STREET                       ,88 STREET,,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11230,40.629856,-73.963234,"(40.629856, -73.963234)",EAST 14 STREET                  ,AVENUE H,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,BRONX,10475,40.868347,-73.83148,"(40.868347, -73.83148)",,,386       BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BROOKLYN,11230,40.626568,-73.970924,"(40.626568, -73.970924)",OCEAN PARKWAY                   ,AVENUE I,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/6/2019,BROOKLYN,11231,40.677216,-74.00247,"(40.677216, -74.00247)",,,260       HAMILTON AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10023,40.77929,-73.98114,"(40.77929, -73.98114)",AMSTERDAM AVENUE                ,WEST 73 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,QUEENS,11101,40.745865,-73.926704,"(40.745865, -73.926704)",43 AVENUE                       ,38 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,STATEN ISLAND,10301,40.61846,-74.105446,"(40.61846, -74.105446)",,,1150      CLOVE ROAD                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,,,40.766434,-73.83767,"(40.766434, -73.83767)",32 AVENUE                       ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/6/2019,,,40.655365,-73.974304,"(40.655365, -73.974304)",SEELEY STREET                   ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Sedan
6/6/2019,,,40.667847,-73.99404,"(40.667847, -73.99404)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
6/6/2019,MANHATTAN,10001,40.745945,-73.99603,"(40.745945, -73.99603)",,,245       WEST 25 STREET                ,1,0,0,0,0,0,1,0,Illnes,Sedan
6/6/2019,BROOKLYN,11212,40.662903,-73.906624,"(40.662903, -73.906624)",,,305       LIVONIA AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11368,40.736687,-73.86571,"(40.736687, -73.86571)",,,95-07     57 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/6/2019,QUEENS,11427,40.729034,-73.74387,"(40.729034, -73.74387)",89 AVENUE                       ,SPRINGFIELD BOULEVARD,,1,0,1,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.755222,-73.96135,"(40.755222, -73.96135)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/6/2019,,,,,,JAMAICA AVENUE                  ,VANWYCK EXPRESSWAY,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,BRONX,10457,40.850067,-73.90281,"(40.850067, -73.90281)",ANTHONY AVENUE                  ,EAST 178 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Taxi
6/6/2019,MANHATTAN,10037,40.8107,-73.93704,"(40.8107, -73.93704)",,,2110      MADISON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11205,40.698036,-73.962845,"(40.698036, -73.962845)",WILLIAMSBURG STREET WEST        ,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,QUEENS,11373,40.735634,-73.87602,"(40.735634, -73.87602)",QUEENS BOULEVARD                ,55 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,,,,,,VERRAZANO BRIDGE LOWER          ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
6/6/2019,BRONX,10454,40.804695,-73.92239,"(40.804695, -73.92239)",BROWN PLACE                     ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10022,40.7606,-73.96434,"(40.7606, -73.96434)",2 AVENUE                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,QUEENS,11368,40.75815,-73.85676,"(40.75815, -73.85676)",,,112-24    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,QUEENS,11375,40.71531,-73.826385,"(40.71531, -73.826385)",132 STREET                      ,UNION TURNPIKE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/6/2019,BROOKLYN,11214,40.60118,-73.99098,"(40.60118, -73.99098)",85 STREET                       ,23 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,MANHATTAN,10038,40.711784,-73.99955,"(40.711784, -73.99955)",,,26        MADISON STREET                ,1,0,0,0,1,0,0,0,Unspecified,Bike
6/6/2019,BRONX,10466,40.893986,-73.860435,"(40.893986, -73.860435)",,,4186      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,BROOKLYN,11236,40.645874,-73.892845,"(40.645874, -73.892845)",EAST 105 STREET                 ,AVENUE J,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/6/2019,MANHATTAN,10003,40.730133,-73.98949,"(40.730133, -73.98949)",EAST 9 STREET                   ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/6/2019,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.760822,-73.99832,"(40.760822, -73.99832)",11 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11208,40.66661,-73.876144,"(40.66661, -73.876144)",HEGEMAN AVENUE                  ,ATKINS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/6/2019,QUEENS,11368,40.757538,-73.86644,"(40.757538, -73.86644)",,,102-10    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.89163,-73.85184,"(40.89163, -73.85184)",EAST 233 STREET                 ,BRONXWOOD AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Motorcycle
6/6/2019,,,,,,RANDALL AVENUE                  ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11355,40.75372,-73.83283,"(40.75372, -73.83283)",MAPLE AVENUE                    ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/6/2019,BRONX,10453,40.854588,-73.90187,"(40.854588, -73.90187)",GRAND CONCOURSE                 ,EAST 181 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,STATEN ISLAND,10304,40.61037,-74.09264,"(40.61037, -74.09264)",,,755       NARROWS ROAD NORTH            ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BRONX,10462,40.835556,-73.86203,"(40.835556, -73.86203)",WOOD AVENUE                     ,VIRGINIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,MANHATTAN,10022,40.7606,-73.96434,"(40.7606, -73.96434)",EAST 59 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/6/2019,,,40.847122,-73.90838,"(40.847122, -73.90838)",GRAND CONCOURSE                 ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,BROOKLYN,11249,40.71082,-73.96853,"(40.71082, -73.96853)",KENT AVENUE                     ,BROADWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
6/6/2019,QUEENS,11414,40.660355,-73.85577,"(40.660355, -73.85577)",157 AVENUE                      ,77 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.707893,-73.84889,"(40.707893, -73.84889)",JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Pavement Slippery,Sedan
6/6/2019,BROOKLYN,11203,40.646854,-73.92119,"(40.646854, -73.92119)",BEVERLEY ROAD                   ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,,,40.66733,-73.95353,"(40.66733, -73.95353)",ROGERS AVENUE                   ,,,1,0,0,0,0,0,1,0,Unspecified,UNKNO
6/6/2019,BRONX,10459,40.82963,-73.89797,"(40.82963, -73.89797)",,,830       EAST 169 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BRONX,10466,40.884735,-73.84045,"(40.884735, -73.84045)",BAYCHESTER AVENUE               ,CRAWFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,BROOKLYN,11203,40.643665,-73.94203,"(40.643665, -73.94203)",EAST 37 STREET                  ,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/6/2019,BROOKLYN,11203,40.644363,-73.944046,"(40.644363, -73.944046)",,,433       EAST 35 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/6/2019,MANHATTAN,10001,40.7491,-73.99201,"(40.7491, -73.99201)",7 AVENUE                        ,WEST 31 STREET,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/6/2019,,,40.746414,-73.98184,"(40.746414, -73.98184)",EAST 33 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/6/2019,BROOKLYN,11232,40.658924,-74.00302,"(40.658924, -74.00302)",30 STREET                       ,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/6/2019,,,40.765675,-73.97624,"(40.765675, -73.97624)",CENTRAL PARK SOUTH              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Taxi
